Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00093 ; 23/10/2025 ; 20:00 ; 00171 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00118 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 23/10/2025 ; 21:00 ; 00121 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00068 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 23/10/2025 ; 22:00 ; 00062 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 23/10/2025 ; 23:00 ; 00032 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00037 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 23/10/2025 ; 24:00 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 01:00 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 02:00 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 03:00 ; 00002 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 04:00 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 05:00 ; 00010 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 06:00 ; 00056 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00028 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 07:00 ; 00108 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00072 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 08:00 ; 00205 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00166 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 09:00 ; 00192 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00151 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 10:00 ; 00153 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00134 ; 00054 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 11:00 ; 00171 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00109 ; 00064 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 12:00 ; 00166 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00072 ; 00066 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 13:00 ; 00208 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000 ; 00141 ; 00078 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 14:00 ; 00236 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00174 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 15:00 ; 00252 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00215 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 16:00 ; 00237 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000 ; 00189 ; 00057 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 17:00 ; 00231 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00224 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 18:00 ; 00237 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00223 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 19:00 ; 00228 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00195 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 20:00 ; 00198 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00146 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 21:00 ; 00184 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00074 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 22:00 ; 00084 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00035 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 23:00 ; 00036 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 24/10/2025 ; 24:00 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00034 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 01:00 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00030 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 02:00 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 03:00 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 04:00 ; 00006 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 05:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 06:00 ; 00022 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 07:00 ; 00026 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 08:00 ; 00049 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00019 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 09:00 ; 00059 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 10:00 ; 00106 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00129 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 11:00 ; 00161 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00130 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 12:00 ; 00183 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00149 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 13:00 ; 00238 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00151 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 14:00 ; 00257 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00141 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 15:00 ; 00205 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00122 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 16:00 ; 00125 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00094 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 17:00 ; 00126 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00136 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 18:00 ; 00147 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00203 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 19:00 ; 00197 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00194 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 20:00 ; 00222 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00127 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 21:00 ; 00199 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00071 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 22:00 ; 00089 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00046 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 23:00 ; 00046 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00033 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 25/10/2025 ; 24:00 ; 00025 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00032 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 01:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 03:00 ; 00005 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 04:00 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 05:00 ; 00003 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00001 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 06:00 ; 00009 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 07:00 ; 00020 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 08:00 ; 00040 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00019 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 09:00 ; 00053 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00037 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 10:00 ; 00065 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00056 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 11:00 ; 00086 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00091 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 12:00 ; 00098 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00100 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 13:00 ; 00126 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00092 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 14:00 ; 00158 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00103 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 15:00 ; 00066 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00060 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 16:00 ; 00067 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00076 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 17:00 ; 00097 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00087 ; 00019 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 18:00 ; 00077 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00082 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 19:00 ; 00115 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00090 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 20:00 ; 00083 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00074 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 21:00 ; 00084 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00045 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 22:00 ; 00044 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00025 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 23:00 ; 00015 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00093 ; 26/10/2025 ; 24:00 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00096 ; 20/10/2025 ; 01:00 ; 00079 ; 00045 ; 00028 ; 00009 ; 00000 ; 00000 ; 00071 ; 00084 ; 00005 ; 00000 ; 00000 ; 00000
00096 ; 20/10/2025 ; 02:00 ; 00035 ; 00037 ; 00013 ; 00007 ; 00000 ; 00000 ; 00036 ; 00059 ; 00002 ; 00000 ; 00000 ; 00000
00096 ; 20/10/2025 ; 03:00 ; 00023 ; 00038 ; 00007 ; 00008 ; 00000 ; 00000 ; 00026 ; 00054 ; 00001 ; 00000 ; 00000 ; 00000
00096 ; 20/10/2025 ; 04:00 ; 00020 ; 00058 ; 00006 ; 00015 ; 00000 ; 00000 ; 00026 ; 00061 ; 00001 ; 00001 ; 00000 ; 00000
00096 ; 20/10/2025 ; 05:00 ; 00064 ; 00053 ; 00018 ; 00007 ; 00000 ; 00000 ; 00062 ; 00061 ; 00005 ; 00001 ; 00000 ; 00000
00096 ; 20/10/2025 ; 06:00 ; 00389 ; 00085 ; 00240 ; 00013 ; 00000 ; 00000 ; 00292 ; 00082 ; 00067 ; 00002 ; 00000 ; 00000
00096 ; 20/10/2025 ; 07:00 ; 00479 ; 00169 ; 00550 ; 00021 ; 00000 ; 00000 ; 00503 ; 00163 ; 00229 ; 00011 ; 00000 ; 00000
00096 ; 20/10/2025 ; 08:00 ; 00778 ; 00266 ; 01383 ; 00052 ; 00000 ; 00000 ; 00910 ; 00189 ; 01138 ; 00023 ; 00000 ; 00000
00096 ; 20/10/2025 ; 09:00 ; 00710 ; 00297 ; 01290 ; 00037 ; 00000 ; 00000 ; 00665 ; 00191 ; 00747 ; 00017 ; 00000 ; 00000
00096 ; 20/10/2025 ; 10:00 ; 00636 ; 00303 ; 00810 ; 00055 ; 00000 ; 00000 ; 00619 ; 00359 ; 01047 ; 00064 ; 00000 ; 00000
00096 ; 20/10/2025 ; 11:00 ; 00524 ; 00309 ; 00621 ; 00050 ; 00000 ; 00000 ; 00644 ; 00301 ; 00427 ; 00028 ; 00000 ; 00000
00096 ; 20/10/2025 ; 12:00 ; 00567 ; 00267 ; 00637 ; 00059 ; 00000 ; 00000 ; 00635 ; 00268 ; 00366 ; 00024 ; 00000 ; 00000
00096 ; 20/10/2025 ; 13:00 ; 00577 ; 00276 ; 00708 ; 00042 ; 00000 ; 00000 ; 00582 ; 00316 ; 00441 ; 00024 ; 00000 ; 00000
00096 ; 20/10/2025 ; 14:00 ; 00703 ; 00243 ; 00860 ; 00046 ; 00000 ; 00000 ; 00690 ; 00292 ; 00503 ; 00030 ; 00000 ; 00000
00096 ; 20/10/2025 ; 15:00 ; 00706 ; 00226 ; 00891 ; 00027 ; 00000 ; 00000 ; 00854 ; 00278 ; 00817 ; 00016 ; 00000 ; 00000
00096 ; 20/10/2025 ; 16:00 ; 00692 ; 00207 ; 00966 ; 00048 ; 00000 ; 00000 ; 00812 ; 00274 ; 00691 ; 00031 ; 00000 ; 00000
00096 ; 20/10/2025 ; 17:00 ; 00724 ; 00188 ; 00923 ; 00037 ; 00000 ; 00000 ; 00846 ; 00307 ; 00969 ; 00032 ; 00000 ; 00000
00096 ; 20/10/2025 ; 18:00 ; 00831 ; 00175 ; 01130 ; 00041 ; 00000 ; 00000 ; 00850 ; 00328 ; 01112 ; 00028 ; 00000 ; 00000
00096 ; 20/10/2025 ; 19:00 ; 00803 ; 00181 ; 01069 ; 00025 ; 00000 ; 00000 ; 00784 ; 00265 ; 00685 ; 00017 ; 00000 ; 00000
00096 ; 20/10/2025 ; 20:00 ; 00741 ; 00117 ; 00740 ; 00016 ; 00000 ; 00000 ; 00574 ; 00233 ; 00363 ; 00014 ; 00000 ; 00000
00096 ; 20/10/2025 ; 21:00 ; 00593 ; 00104 ; 00478 ; 00012 ; 00000 ; 00000 ; 00445 ; 00185 ; 00161 ; 00011 ; 00000 ; 00000
00096 ; 20/10/2025 ; 22:00 ; 00481 ; 00070 ; 00269 ; 00004 ; 00000 ; 00000 ; 00388 ; 00136 ; 00103 ; 00004 ; 00000 ; 00000
00096 ; 20/10/2025 ; 23:00 ; 00303 ; 00063 ; 00147 ; 00006 ; 00000 ; 00000 ; 00285 ; 00088 ; 00078 ; 00001 ; 00000 ; 00000
00096 ; 20/10/2025 ; 24:00 ; 00111 ; 00053 ; 00042 ; 00006 ; 00000 ; 00000 ; 00073 ; 00083 ; 00006 ; 00002 ; 00000 ; 00000
00096 ; 21/10/2025 ; 01:00 ; 00050 ; 00028 ; 00017 ; 00001 ; 00000 ; 00000 ; 00037 ; 00073 ; 00003 ; 00000 ; 00000 ; 00000
00096 ; 21/10/2025 ; 02:00 ; 00027 ; 00027 ; 00010 ; 00002 ; 00000 ; 00000 ; 00032 ; 00061 ; 00002 ; 00001 ; 00000 ; 00000
00096 ; 21/10/2025 ; 03:00 ; 00031 ; 00039 ; 00011 ; 00006 ; 00000 ; 00000 ; 00010 ; 00046 ; 00001 ; 00000 ; 00000 ; 00000
00096 ; 21/10/2025 ; 04:00 ; 00016 ; 00035 ; 00008 ; 00007 ; 00000 ; 00000 ; 00023 ; 00045 ; 00003 ; 00002 ; 00000 ; 00000
00096 ; 21/10/2025 ; 05:00 ; 00086 ; 00045 ; 00029 ; 00007 ; 00000 ; 00000 ; 00067 ; 00081 ; 00006 ; 00002 ; 00000 ; 00000
00096 ; 21/10/2025 ; 06:00 ; 00417 ; 00070 ; 00245 ; 00008 ; 00000 ; 00000 ; 00279 ; 00116 ; 00059 ; 00002 ; 00000 ; 00000
00096 ; 21/10/2025 ; 07:00 ; 00469 ; 00154 ; 00571 ; 00016 ; 00000 ; 00000 ; 00434 ; 00256 ; 00254 ; 00011 ; 00000 ; 00000
00096 ; 21/10/2025 ; 08:00 ; 00841 ; 00207 ; 01359 ; 00043 ; 00000 ; 00000 ; 00803 ; 00294 ; 01363 ; 00065 ; 00000 ; 00000
00096 ; 21/10/2025 ; 09:00 ; 00774 ; 00257 ; 01188 ; 00034 ; 00000 ; 00000 ; 00459 ; 00395 ; 01279 ; 00113 ; 00000 ; 00000
00096 ; 21/10/2025 ; 10:00 ; 00618 ; 00292 ; 00871 ; 00072 ; 00000 ; 00000 ; 00667 ; 00375 ; 00767 ; 00035 ; 00000 ; 00000
00096 ; 21/10/2025 ; 11:00 ; 00593 ; 00264 ; 00613 ; 00060 ; 00000 ; 00000 ; 00632 ; 00363 ; 00552 ; 00042 ; 00000 ; 00000
00096 ; 21/10/2025 ; 12:00 ; 00612 ; 00280 ; 00626 ; 00050 ; 00000 ; 00000 ; 00608 ; 00400 ; 00499 ; 00029 ; 00000 ; 00000
00096 ; 21/10/2025 ; 13:00 ; 00663 ; 00261 ; 00687 ; 00050 ; 00000 ; 00000 ; 00605 ; 00364 ; 00476 ; 00035 ; 00000 ; 00000
00096 ; 21/10/2025 ; 14:00 ; 00677 ; 00254 ; 00945 ; 00031 ; 00000 ; 00000 ; 00639 ; 00364 ; 00599 ; 00036 ; 00000 ; 00000
00096 ; 21/10/2025 ; 15:00 ; 00737 ; 00240 ; 00901 ; 00034 ; 00000 ; 00000 ; 00784 ; 00339 ; 00907 ; 00032 ; 00000 ; 00000
00096 ; 21/10/2025 ; 16:00 ; 00692 ; 00265 ; 01049 ; 00030 ; 00000 ; 00000 ; 00779 ; 00365 ; 01001 ; 00037 ; 00000 ; 00000
00096 ; 21/10/2025 ; 17:00 ; 00721 ; 00241 ; 01023 ; 00038 ; 00000 ; 00000 ; 00833 ; 00329 ; 00985 ; 00026 ; 00000 ; 00000
00096 ; 21/10/2025 ; 18:00 ; 00795 ; 00209 ; 01172 ; 00038 ; 00000 ; 00000 ; 00921 ; 00265 ; 01099 ; 00023 ; 00000 ; 00000
00096 ; 21/10/2025 ; 19:00 ; 00873 ; 00181 ; 01155 ; 00026 ; 00000 ; 00000 ; 00815 ; 00251 ; 00742 ; 00021 ; 00000 ; 00000
00096 ; 21/10/2025 ; 20:00 ; 00760 ; 00162 ; 00839 ; 00036 ; 00000 ; 00000 ; 00673 ; 00176 ; 00406 ; 00012 ; 00000 ; 00000
00096 ; 21/10/2025 ; 21:00 ; 00624 ; 00107 ; 00570 ; 00019 ; 00000 ; 00000 ; 00486 ; 00144 ; 00166 ; 00006 ; 00000 ; 00000
00096 ; 21/10/2025 ; 22:00 ; 00527 ; 00076 ; 00289 ; 00013 ; 00000 ; 00000 ; 00352 ; 00120 ; 00092 ; 00003 ; 00000 ; 00000
00096 ; 21/10/2025 ; 23:00 ; 00323 ; 00071 ; 00193 ; 00008 ; 00000 ; 00000 ; 00311 ; 00086 ; 00068 ; 00002 ; 00000 ; 00000
00096 ; 21/10/2025 ; 24:00 ; 00100 ; 00066 ; 00052 ; 00008 ; 00000 ; 00000 ; 00071 ; 00073 ; 00005 ; 00002 ; 00000 ; 00000
00096 ; 22/10/2025 ; 01:00 ; 00057 ; 00042 ; 00016 ; 00005 ; 00000 ; 00000 ; 00032 ; 00047 ; 00002 ; 00001 ; 00000 ; 00000
00096 ; 22/10/2025 ; 02:00 ; 00019 ; 00042 ; 00011 ; 00011 ; 00000 ; 00000 ; 00037 ; 00060 ; 00001 ; 00001 ; 00000 ; 00000
00096 ; 22/10/2025 ; 03:00 ; 00026 ; 00032 ; 00006 ; 00003 ; 00000 ; 00000 ; 00030 ; 00049 ; 00001 ; 00001 ; 00000 ; 00000
00096 ; 22/10/2025 ; 04:00 ; 00015 ; 00024 ; 00006 ; 00008 ; 00000 ; 00000 ; 00025 ; 00059 ; 00000 ; 00000 ; 00000 ; 00000
00096 ; 22/10/2025 ; 05:00 ; 00084 ; 00062 ; 00027 ; 00007 ; 00000 ; 00000 ; 00069 ; 00055 ; 00006 ; 00001 ; 00000 ; 00000
00096 ; 22/10/2025 ; 06:00 ; 00398 ; 00077 ; 00251 ; 00009 ; 00000 ; 00000 ; 00274 ; 00108 ; 00065 ; 00003 ; 00000 ; 00000
00096 ; 22/10/2025 ; 07:00 ; 00508 ; 00162 ; 00547 ; 00034 ; 00000 ; 00000 ; 00477 ; 00187 ; 00279 ; 00008 ; 00000 ; 00000
00096 ; 22/10/2025 ; 08:00 ; 00800 ; 00240 ; 01417 ; 00063 ; 00000 ; 00000 ; 00900 ; 00271 ; 01418 ; 00048 ; 00000 ; 00000
00096 ; 22/10/2025 ; 09:00 ; 00714 ; 00305 ; 01284 ; 00067 ; 00000 ; 00000 ; 00712 ; 00372 ; 01227 ; 00057 ; 00000 ; 00000
00096 ; 22/10/2025 ; 10:00 ; 00676 ; 00340 ; 00930 ; 00072 ; 00000 ; 00000 ; 00694 ; 00362 ; 00811 ; 00033 ; 00000 ; 00000
00096 ; 22/10/2025 ; 11:00 ; 00601 ; 00316 ; 00680 ; 00073 ; 00000 ; 00000 ; 00617 ; 00353 ; 00465 ; 00035 ; 00000 ; 00000
00096 ; 22/10/2025 ; 12:00 ; 00591 ; 00334 ; 00674 ; 00066 ; 00000 ; 00000 ; 00631 ; 00322 ; 00463 ; 00018 ; 00000 ; 00000
00096 ; 22/10/2025 ; 13:00 ; 00603 ; 00292 ; 00760 ; 00075 ; 00000 ; 00000 ; 00635 ; 00321 ; 00464 ; 00036 ; 00000 ; 00000
00096 ; 22/10/2025 ; 14:00 ; 00682 ; 00317 ; 00938 ; 00064 ; 00000 ; 00000 ; 00725 ; 00290 ; 00590 ; 00028 ; 00000 ; 00000
00096 ; 22/10/2025 ; 15:00 ; 00711 ; 00258 ; 00999 ; 00049 ; 00000 ; 00000 ; 00823 ; 00314 ; 00909 ; 00019 ; 00000 ; 00000
00096 ; 22/10/2025 ; 16:00 ; 00720 ; 00258 ; 01006 ; 00047 ; 00000 ; 00000 ; 00850 ; 00308 ; 00887 ; 00033 ; 00000 ; 00000
00096 ; 22/10/2025 ; 17:00 ; 00709 ; 00291 ; 01054 ; 00047 ; 00000 ; 00000 ; 00908 ; 00290 ; 00982 ; 00035 ; 00000 ; 00000
00096 ; 22/10/2025 ; 18:00 ; 00809 ; 00268 ; 01261 ; 00051 ; 00000 ; 00000 ; 00913 ; 00240 ; 01086 ; 00019 ; 00000 ; 00000
00096 ; 22/10/2025 ; 19:00 ; 00782 ; 00239 ; 01311 ; 00034 ; 00000 ; 00000 ; 00821 ; 00193 ; 00681 ; 00010 ; 00000 ; 00000
00096 ; 22/10/2025 ; 20:00 ; 00694 ; 00174 ; 00888 ; 00036 ; 00000 ; 00000 ; 00689 ; 00146 ; 00366 ; 00005 ; 00000 ; 00000
00096 ; 22/10/2025 ; 21:00 ; 00630 ; 00108 ; 00515 ; 00027 ; 00000 ; 00000 ; 00551 ; 00093 ; 00185 ; 00003 ; 00000 ; 00000
00096 ; 22/10/2025 ; 22:00 ; 00514 ; 00092 ; 00316 ; 00013 ; 00000 ; 00000 ; 00391 ; 00092 ; 00102 ; 00002 ; 00000 ; 00000
00096 ; 22/10/2025 ; 23:00 ; 00358 ; 00073 ; 00162 ; 00008 ; 00000 ; 00000 ; 00336 ; 00074 ; 00088 ; 00001 ; 00000 ; 00000
00096 ; 22/10/2025 ; 24:00 ; 00146 ; 00060 ; 00057 ; 00011 ; 00000 ; 00000 ; 00098 ; 00053 ; 00012 ; 00000 ; 00000 ; 00000
00096 ; 23/10/2025 ; 01:00 ; 00063 ; 00053 ; 00017 ; 00007 ; 00000 ; 00000 ; 00042 ; 00046 ; 00002 ; 00000 ; 00000 ; 00000
